extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
657,ABB ST201M-C2,1P 2A C-CURVE BREAKER,,1P 2A C-CURVE BREAKER,,st201m c2 1p 2a c curve breaker brown master circuit st200m ul1077 1008055,1008055,,9db6fac8-f502-728b-d914-331cb064820e,1008055,st201m c2 1p 2a c curve breaker brown master circuit st200m ul1077,no,
658,ABB ST201M-C20,MCB ST200M 1P C 20A UL10 77,,MCB ST200M 1P C 20A UL10,77,st201m c20 master circuit breaker st200m 1p c 20a ul10 77 ul1077 337911,337911,,b95d65c6-81a4-73a6-d314-d7e700fbd253,337911,st201m c20 master circuit breaker st200m 1p c 20a ul10 77 ul1077,no,
659,ABB ST201M-C3,(894B59401) MINIBREAKER,,(894B59401) MINIBREAKER,,st201m c3 894b59401 minibreaker mini master circuit breaker st200m 1p c 3a ul1077 281718,281718,,b95d65c6-81a4-73a6-d314-d7e7b8e90d54,281718,st201m c3 894b59401 minibreaker mini master circuit breaker st200m 1p c 3a ul1077,no,
660,ABB ST201M-C30,MCB ST200M 1P C 30A UL10 77,,MCB ST200M 1P C 30A UL10,77,st201m c30 master circuit breaker st200m 1p c 30a ul10 77 ul1077 337909,337909,,b95d65c6-81a4-73a6-d314-d7e720e97255,337909,st201m c30 master circuit breaker st200m 1p c 30a ul10 77 ul1077,no,
661,ABB ST201M-C7,1P/7A C CURVE DIN BRKR,,1P/7A C CURVE DIN BRKR,,st201m c7 1p 7a c curve din brkr di master circuit breaker st200m ul1077 507140,507140,,b95d65c6-81a4-73a6-d314-d7e7600deb55,507140,st201m c7 1p 7a c curve din brkr di master circuit breaker st200m ul1077,no,
662,ABB ST201M-K10,MCB ST200M 1P K 10A UL10 77,,MCB ST200M 1P K 10A UL10,77,st201m k10 master circuit breaker st200m 1p k 10a ul10 77 ul1077 238368,238368,,b95d65c6-81a4-73a6-d314-d7e700d24e56,238368,st201m k10 master circuit breaker st200m 1p k 10a ul10 77 ul1077,no,
663,ABB ST201M-K3,MCB ST200M 1P K 3A UL107 7,,MCB ST200M 1P K 3A UL107,7,st201m k3 master circuit breaker st200m 1p k 3a ul107 7 ul1077 822124,822124,,b95d65c6-81a4-73a6-d314-d7e7f04b9456,822124,st201m k3 master circuit breaker st200m 1p k 3a ul107 7 ul1077,no,
664,ABB ST201M-K30,MCB ST200M 1P K 30A UL10 77,,MCB ST200M 1P K 30A UL10,77,st201m k30 master circuit breaker st200m 1p k 30a ul10 77 ul1077 238369,238369,,b95d65c6-81a4-73a6-d314-d7e7784aef56,238369,st201m k30 master circuit breaker st200m 1p k 30a ul10 77 ul1077,no,
665,ABB ST201M-K5,MCB ST200M 1P K 5A UL107 7,,MCB ST200M 1P K 5A UL107,7,st201m k5 master circuit breaker st200m 1p k 5a ul107 7 ul1077 238371,238371,,b95d65c6-81a4-73a6-d314-d7e7f8423557,238371,st201m k5 master circuit breaker st200m 1p k 5a ul107 7 ul1077,no,
666,ABB ST202M-B1,MCB ST200M 2P B 1A UL107 7,,MCB ST200M 2P B 1A UL107,7,st202m b1 master circuit breaker st200m 2p b 1a ul107 7 ul1077 802026,802026,,b95d65c6-81a4-73a6-d314-d7e750fb8357,802026,st202m b1 master circuit breaker st200m 2p b 1a ul107 7 ul1077,no,
667,ABB ST202M-B5,MCB ST200M 2P B 5A UL107 7,,MCB ST200M 2P B 5A UL107,7,st202m b5 master circuit breaker st200m 2p b 5a ul107 7 ul1077 802056,802056,,b95d65c6-81a4-73a6-d314-d7e72847c957,802056,st202m b5 master circuit breaker st200m 2p b 5a ul107 7 ul1077,no,
668,ABB ST202M-C16,MCB ST200M 2P C 16A UL10 77,,MCB ST200M 2P C 16A UL10,77,st202m c16 master circuit breaker st200m 2p c 16a ul10 77 ul1077 800099,800099,,b95d65c6-81a4-73a6-d314-d7e7d0742558,800099,st202m c16 master circuit breaker st200m 2p c 16a ul10 77 ul1077,no,
669,ABB ST202M-C20,MCB ST200M 2P C 20A UL10 77,,MCB ST200M 2P C 20A UL10,77,st202m c20 master circuit breaker st200m 2p c 20a ul10 77 ul1077 800100,800100,,b95d65c6-81a4-73a6-d314-d7e7a80c6f58,800100,st202m c20 master circuit breaker st200m 2p c 20a ul10 77 ul1077,no,
670,ABB ST202M-K10,MCB ST200M 2P K 10A UL10 77,,MCB ST200M 2P K 10A UL10,77,st202m k10 master circuit breaker st200m 2p k 10a ul10 77 ul1077 251034,251034,,b95d65c6-81a4-73a6-d314-d7e738c4bd58,251034,st202m k10 master circuit breaker st200m 2p k 10a ul10 77 ul1077,no,
671,ABB ST202M-K13,MCB 2P K 13A 240VAC UL10 77,,MCB 2P K 13A 240VAC UL10,77,st202m k13 master circuit breaker 2p k 13a 240vac ul10 77 24 st200m ul1077 711939,711939,,b95d65c6-81a4-73a6-d314-d7e720560259,711939,st202m k13 master circuit breaker 2p k 13a 240vac ul10 77 24 st200m ul1077,no,
672,ABB ST202M-K16,MCB ST200M 2P K 16A UL10 77,,MCB ST200M 2P K 16A UL10,77,st202m k16 master circuit breaker st200m 2p k 16a ul10 77 ul1077 247246,247246,,b95d65c6-81a4-73a6-d314-d7e7a0a55f59,247246,st202m k16 master circuit breaker st200m 2p k 16a ul10 77 ul1077,no,
673,ABB ST202M-K20,MCB ST200M 2P K 20A UL10 77,,MCB ST200M 2P K 20A UL10,77,st202m k20 master circuit breaker st200m 2p k 20a ul10 77 ul1077 281219,281219,,b95d65c6-81a4-73a6-d314-d7e7c891c859,281219,st202m k20 master circuit breaker st200m 2p k 20a ul10 77 ul1077,no,
674,ABB ST202M-K30,MCB ST200M 2P K 30A UL10 77,,MCB ST200M 2P K 30A UL10,77,st202m k30 master circuit breaker st200m 2p k 30a ul10 77 ul1077 238375,238375,,b95d65c6-81a4-73a6-d314-d7e7a065215a,238375,st202m k30 master circuit breaker st200m 2p k 30a ul10 77 ul1077,no,
675,ABB ST203M-K1,3P K 1A MCB UL1077,,3P K 1A MCB UL1077,,st203m k1 3p k 1a master circuit breaker ul1077 ul10 st200m 716873,716873,,b95d65c6-81a4-73a6-d314-d7e7b0356e5a,716873,st203m k1 3p k 1a master circuit breaker ul1077 ul10 st200m,no,
676,ABB ST203M-K10,3P K 10A UL1077 MCB ST20 0M,,3P K 10A UL1077 MCB ST20,0M,st203m k10 3p k 10a ul1077 master circuit breaker st20 0m st200m 671967,671967,,b95d65c6-81a4-73a6-d314-d7e72821b55a,671967,st203m k10 3p k 10a ul1077 master circuit breaker st20 0m st200m,no,
677,ABB ST203M-K15,MCB ST200M 3P K 15A UL10 77,,MCB ST200M 3P K 15A UL10,77,st203m k15 master circuit breaker st200m 3p k 15a ul10 77 ul1077 613541,613541,,b95d65c6-81a4-73a6-d314-d7e7e8880f5b,613541,st203m k15 master circuit breaker st200m 3p k 15a ul10 77 ul1077,no,
678,ABB ST203M-K20,MCB ST200M 3P K 20A UL10 77,,MCB ST200M 3P K 20A UL10,77,st203m k20 master circuit breaker st200m 3p k 20a ul10 77 ul1077 300858,300858,,b95d65c6-81a4-73a6-d314-d7e760f25a5b,300858,st203m k20 master circuit breaker st200m 3p k 20a ul10 77 ul1077,no,
679,ABB ST203M-K3,MCB ST200M 3P K 3A UL107 7,,MCB ST200M 3P K 3A UL107,7,st203m k3 master circuit breaker st200m 3p k 3a ul107 7 ul1077 787594,787594,,b95d65c6-81a4-73a6-d314-d7e7a00aa35b,787594,st203m k3 master circuit breaker st200m 3p k 3a ul107 7 ul1077,no,
680,ABB ST203M-K30,MCB ST200M 3P K 30A UL10 77,,MCB ST200M 3P K 30A UL10,77,st203m k30 master circuit breaker st200m 3p k 30a ul10 77 ul1077 647893,647893,,b95d65c6-81a4-73a6-d314-d7e7b82ae85b,647893,st203m k30 master circuit breaker st200m 3p k 30a ul10 77 ul1077,no,
681,ABB ST203M-K40,MCB ST200M 3P K 40A UL10 77,,MCB ST200M 3P K 40A UL10,77,st203m k40 master circuit breaker st200m 3p k 40a ul10 77 ul1077 647903,647903,,b95d65c6-81a4-73a6-d314-d7e7c8552a5c,647903,st203m k40 master circuit breaker st200m 3p k 40a ul10 77 ul1077,no,
682,ABB ST203M-K5,MCB ST200M 3P K 5A UL107 7,,MCB ST200M 3P K 5A UL107,7,st203m k5 master circuit breaker st200m 3p k 5a ul107 7 ul1077 272888,272888,,b95d65c6-81a4-73a6-d314-d7e7d0c9675c,272888,st203m k5 master circuit breaker st200m 3p k 5a ul107 7 ul1077,no,
683,ABB ST203M-K50,MCB ST200M 3P K 50A UL10 77,,MCB ST200M 3P K 50A UL10,77,st203m k50 master circuit breaker st200m 3p k 50a ul10 77 ul1077 394482,394482,,b95d65c6-81a4-73a6-d314-d7e7105eac5c,394482,st203m k50 master circuit breaker st200m 3p k 50a ul10 77 ul1077,no,
684,ABB SU201M-C10,(10A/1P DIN ),,(10A/1P DIN ),,su201m c10 10a 1p din ul489 master circuit breaker c 480 277 698747,698747,,b95d65c6-81a4-73a6-d314-d7e77839045d,698747,su201m c10 10a 1p din ul489 master circuit breaker c 480 277,no,
685,ABB SU201M-C16,UL489 MCB 1P C 16A 480/2 77,,UL489 MCB 1P C 16A 480/2,77,su201m c16 ul489 master circuit breaker 1p c 16a 480 2 77 277 251372,251372,,b95d65c6-81a4-73a6-d314-d7e7083c535d,251372,su201m c16 ul489 master circuit breaker 1p c 16a 480 2 77 277,no,
686,ABB SU201M-C20,UL489 MCB 1P C 20A 480/2 77,,UL489 MCB 1P C 20A 480/2,77,su201m c20 ul489 master circuit breaker 1p c 20a 480 2 77 277 251369,251369,,b95d65c6-81a4-73a6-d314-d7e7d833905d,251369,su201m c20 ul489 master circuit breaker 1p c 20a 480 2 77 277,no,
687,ABB SU201M-C40,UL489 MCB 1P C 40A 480/2 77,,UL489 MCB 1P C 40A 480/2,77,su201m c40 ul489 master circuit breaker 1p c 40a 480 2 77 277 251390,251390,,b95d65c6-81a4-73a6-d314-d7e7903bcb5d,251390,su201m c40 ul489 master circuit breaker 1p c 40a 480 2 77 277,no,
688,ABB SU201M-C6,UL489 MCB 1P C 6A 480/27 7,,UL489 MCB 1P C 6A 480/27,7,su201m c6 ul489 master circuit breaker 1p c 6a 480 27 7 6 277 251368,251368,,b95d65c6-81a4-73a6-d314-d7e750c4135e,251368,su201m c6 ul489 master circuit breaker 1p c 6a 480 27 7 6 277,no,
689,ABB SU201M-K15,1-POLE 15AMP BREAKER,,1-POLE 15AMP BREAKER,,su201m k15 1 pole 15amp breaker brown ul489 master circuit 1p k 15a 480 277 388366,388366,,b95d65c6-81a4-73a6-d314-d7e7983d4d5e,388366,su201m k15 1 pole 15amp breaker brown ul489 master circuit 1p k 15a 480 277,no,
690,ABB SU201M-K2,UL489 MCB 1P K 2A 480/27 7,,UL489 MCB 1P K 2A 480/27,7,su201m k2 ul489 master circuit breaker 1p k 2a 480 27 7 2 277 983466,983466,,b95d65c6-81a4-73a6-d314-d7e798478e5e,983466,su201m k2 ul489 master circuit breaker 1p k 2a 480 27 7 2 277,no,
691,ABB SU201M-K3,UL489 MCB 1P K 3A 480/27 7,,UL489 MCB 1P K 3A 480/27,7,su201m k3 ul489 master circuit breaker 1p k 3a 480 27 7 3 277 983467,983467,,b95d65c6-81a4-73a6-d314-d7e77833c75e,983467,su201m k3 ul489 master circuit breaker 1p k 3a 480 27 7 3 277,no,
692,ABB SU201M-K30,BREAKER,,BREAKER,,su201m k30 breaker ul489 master circuit 1p k 30a 480 277 532848,532848,,b95d65c6-81a4-73a6-d314-d7e710c53062,532848,su201m k30 breaker ul489 master circuit 1p k 30a 480 277,no,
693,ABB SU201M-K5,(2CDS271337R0357),,(2CDS271337R0357),,su201m k5 2cds271337r0357 ul489 master circuit breaker 1p k 5a 480 277 969330,969330,,b95d65c6-81a4-73a6-d314-d7e7884f6a62,969330,su201m k5 2cds271337r0357 ul489 master circuit breaker 1p k 5a 480 277,no,
694,ABB SU202M-C10,UL489 MCB 2P C 10A 480/2 77,,UL489 MCB 2P C 10A 480/2,77,su202m c10 ul489 master circuit breaker 2p c 10a 480 2 77 277 978960,978960,,b95d65c6-81a4-73a6-d314-d7e7200cb162,978960,su202m c10 ul489 master circuit breaker 2p c 10a 480 2 77 277,no,
695,ABB SU202M-C13,UL489 MCB 2P C 13A 480/2 77,,UL489 MCB 2P C 13A 480/2,77,su202m c13 ul489 master circuit breaker 2p c 13a 480 2 77 277 222212,222212,,b95d65c6-81a4-73a6-d314-d7e72017f662,222212,su202m c13 ul489 master circuit breaker 2p c 13a 480 2 77 277,no,
696,ABB SU202M-C16,UL489 MCB 2P C 16A 480/2 77,,UL489 MCB 2P C 16A 480/2,77,su202m c16 ul489 master circuit breaker 2p c 16a 480 2 77 277 337913,337913,,b95d65c6-81a4-73a6-d314-d7e7c83e3a63,337913,su202m c16 ul489 master circuit breaker 2p c 16a 480 2 77 277,no,
697,ABB SU202M-C20,UL489 MCB 2P C 20A 480/2 77,,UL489 MCB 2P C 20A 480/2,77,su202m c20 ul489 master circuit breaker 2p c 20a 480 2 77 277 337912,337912,,b95d65c6-81a4-73a6-d314-d7e760637863,337912,su202m c20 ul489 master circuit breaker 2p c 20a 480 2 77 277,no,
698,ABB SU202M-C32,UL489 MCB 2P C 32A 480/2 77,,UL489 MCB 2P C 32A 480/2,77,su202m c32 ul489 master circuit breaker 2p c 32a 480 2 77 277 800101,800101,,b95d65c6-81a4-73a6-d314-d7e710b6b663,800101,su202m c32 ul489 master circuit breaker 2p c 32a 480 2 77 277,no,
699,ABB SU202M-C40,UL489 MCB 2P C 40A 480/2 77,,UL489 MCB 2P C 40A 480/2,77,su202m c40 ul489 master circuit breaker 2p c 40a 480 2 77 277 251388,251388,,b95d65c6-81a4-73a6-d314-d7e75875f563,251388,su202m c40 ul489 master circuit breaker 2p c 40a 480 2 77 277,no,
700,ABB SU202M-C6,UL489 MCB 2P C 6A 480/27 7,,UL489 MCB 2P C 6A 480/27,7,su202m c6 ul489 master circuit breaker 2p c 6a 480 27 7 6 277 24278,24278,,b95d65c6-81a4-73a6-d314-d7e7788e4d64,24278,su202m c6 ul489 master circuit breaker 2p c 6a 480 27 7 6 277,no,
701,ABB SU202M-K0.5,UL489 MCB 2P K 0.5A 480/ 277V,,UL489 MCB 2P K 0.5A 480/,277V,su202m k0.5 ul489 master circuit breaker 2p k 0.5a 480 277v 277 850989,850989,,b95d65c6-81a4-73a6-d314-d7e788629164,850989,su202m k0.5 ul489 master circuit breaker 2p k 0.5a 480 277v 277,no,
702,ABB SU202M-K10,UL489 MCB 2P K 10A 480/2 77,,UL489 MCB 2P K 10A 480/2,77,su202m k10 ul489 master circuit breaker 2p k 10a 480 2 77 277 193933,193933,,b95d65c6-81a4-73a6-d314-d7e7f8fad364,193933,su202m k10 ul489 master circuit breaker 2p k 10a 480 2 77 277,no,
703,ABB SU202M-K13,UL489 MCB 2P K 13A 480/2 77,,UL489 MCB 2P K 13A 480/2,77,su202m k13 ul489 master circuit breaker 2p k 13a 480 2 77 277 542849,542849,,b95d65c6-81a4-73a6-d314-d7e788961665,542849,su202m k13 ul489 master circuit breaker 2p k 13a 480 2 77 277,no,
704,ABB SU202M-K20,.,,.,,su202m k20 . ul489 master circuit breaker 2p k 20a 480 277 509148,509148,,b95d65c6-81a4-73a6-d314-d7e718065865,509148,su202m k20 . ul489 master circuit breaker 2p k 20a 480 277,no,
705,ABB SU202M-K3,UL489 MCB 2P K 3A 480/27 7,,UL489 MCB 2P K 3A 480/27,7,su202m k3 ul489 master circuit breaker 2p k 3a 480 27 7 3 277 42242,42242,,b95d65c6-81a4-73a6-d314-d7e7300fa565,42242,su202m k3 ul489 master circuit breaker 2p k 3a 480 27 7 3 277,no,
706,ABB SU202M-K32,UL489 MCB 2P K 32A 480/2 77,,UL489 MCB 2P K 32A 480/2,77,su202m k32 ul489 master circuit breaker 2p k 32a 480 2 77 277 237409,237409,,b95d65c6-81a4-73a6-d314-d7e740a3e265,237409,su202m k32 ul489 master circuit breaker 2p k 32a 480 2 77 277,no,
707,ABB SU202M-K4,UL489 MCB 2P K 4A 480/27 7,,UL489 MCB 2P K 4A 480/27,7,su202m k4 ul489 master circuit breaker 2p k 4a 480 27 7 4 277 978958,978958,,b95d65c6-81a4-73a6-d314-d7e790be3066,978958,su202m k4 ul489 master circuit breaker 2p k 4a 480 27 7 4 277,no,
708,ABB SU202M-K6,UL489 MCB 2P K 6A 480/27 7,,UL489 MCB 2P K 6A 480/27,7,su202m k6 ul489 master circuit breaker 2p k 6a 480 27 7 6 277 67886,67886,,b95d65c6-81a4-73a6-d314-d7e7b8856966,67886,su202m k6 ul489 master circuit breaker 2p k 6a 480 27 7 6 277,no,
709,ABB SU202M-K8,UL489 MCB 2P K 8A 480/27 7,,UL489 MCB 2P K 8A 480/27,7,su202m k8 ul489 master circuit breaker 2p k 8a 480 27 7 8 277 24279,24279,,b95d65c6-81a4-73a6-d314-d7e7382aa466,24279,su202m k8 ul489 master circuit breaker 2p k 8a 480 27 7 8 277,no,
710,ABB SU203M-C10,UL489 MCB 3P C 10A 480/2 77,,UL489 MCB 3P C 10A 480/2,77,su203m c10 ul489 master circuit breaker 3p c 10a 480 2 77 277 850984,850984,,b95d65c6-81a4-73a6-d314-d7e72806e266,850984,su203m c10 ul489 master circuit breaker 3p c 10a 480 2 77 277,no,
711,ABB SU203M-C16,UL489 MCB 3P C 16A 480/2 77,,UL489 MCB 3P C 16A 480/2,77,su203m c16 ul489 master circuit breaker 3p c 16a 480 2 77 277 850985,850985,,b95d65c6-81a4-73a6-d314-d7e7783d2367,850985,su203m c16 ul489 master circuit breaker 3p c 16a 480 2 77 277,no,
712,ABB SU203M-C20,UL489 MCB 3P C 20A 480/2 77,,UL489 MCB 3P C 20A 480/2,77,su203m c20 ul489 master circuit breaker 3p c 20a 480 2 77 277 850986,850986,,b95d65c6-81a4-73a6-d314-d7e720446067,850986,su203m c20 ul489 master circuit breaker 3p c 20a 480 2 77 277,no,
713,ABB SU203M-C25,UL489 MCB 3P C 25A 480/2 77,,UL489 MCB 3P C 25A 480/2,77,su203m c25 ul489 master circuit breaker 3p c 25a 480 2 77 277 67901,67901,,b95d65c6-81a4-73a6-d314-d7e7f80ba267,67901,su203m c25 ul489 master circuit breaker 3p c 25a 480 2 77 277,no,
714,ABB SU203M-C6,UL489 MCB 3P C 6A 480/27 7,,UL489 MCB 3P C 6A 480/27,7,su203m c6 ul489 master circuit breaker 3p c 6a 480 27 7 6 277 850980,850980,,b95d65c6-81a4-73a6-d314-d7e7d03de367,850980,su203m c6 ul489 master circuit breaker 3p c 6a 480 27 7 6 277,no,
715,ABB SU203M-K0.5,UL489 MCB 3P K 0.5A 480/ 277V,,UL489 MCB 3P K 0.5A 480/,277V,su203m k0.5 ul489 master circuit breaker 3p k 0.5a 480 277v 277 850988,850988,,b95d65c6-81a4-73a6-d314-d7e7b80a3368,850988,su203m k0.5 ul489 master circuit breaker 3p k 0.5a 480 277v 277,no,
716,ABB SU203M-K13,UL489 MCB 3P K 13A 480/2 77,,UL489 MCB 3P K 13A 480/2,77,su203m k13 ul489 master circuit breaker 3p k 13a 480 2 77 277 850995,850995,,b95d65c6-81a4-73a6-d314-d7e7c82e7268,850995,su203m k13 ul489 master circuit breaker 3p k 13a 480 2 77 277,no,
717,ABB SU203M-K16,UL489 MCB 3P K 16A 480/2 77,,UL489 MCB 3P K 16A 480/2,77,su203m k16 ul489 master circuit breaker 3p k 16a 480 2 77 277 850991,850991,,b95d65c6-81a4-73a6-d314-d7e7a8d5c268,850991,su203m k16 ul489 master circuit breaker 3p k 16a 480 2 77 277,no,
718,ABB SU203M-K20,UL489 MCB 3P K 20A 480/2 77,,UL489 MCB 3P K 20A 480/2,77,su203m k20 ul489 master circuit breaker 3p k 20a 480 2 77 277 241006,241006,,b95d65c6-81a4-73a6-d314-d7e718c50369,241006,su203m k20 ul489 master circuit breaker 3p k 20a 480 2 77 277,no,
719,ABB SU203M-K25,BREAKER,,BREAKER,,su203m k25 breaker ul489 master circuit 3p k 25a 480 277 450830,450830,,b95d65c6-81a4-73a6-d314-d7e740874169,450830,su203m k25 breaker ul489 master circuit 3p k 25a 480 277,no,
720,ABB SU203M-K30,UL489 3P K 30A 480/277V,,UL489 3P K 30A 480/277V,,su203m k30 ul489 3p k 30a 480 277v master circuit breaker 277 876379,876379,,b95d65c6-81a4-73a6-d314-d7e7e0688369,876379,su203m k30 ul489 3p k 30a 480 277v master circuit breaker 277,no,
721,ABB SU203M-K4,UL489 MCB 3P K 4A 480/27 7,,UL489 MCB 3P K 4A 480/27,7,su203m k4 ul489 master circuit breaker 3p k 4a 480 27 7 4 277 978959,978959,,b95d65c6-81a4-73a6-d314-d7e7f8fcbd69,978959,su203m k4 ul489 master circuit breaker 3p k 4a 480 27 7 4 277,no,
722,ABB SU203M-K40,UL489 MCB 3P K 40A 240,,UL489 MCB 3P K 40A 240,,su203m k40 ul489 master circuit breaker 3p k 40a 240 70235,70235,,b95d65c6-81a4-73a6-d314-d7e79059fb69,70235,su203m k40 ul489 master circuit breaker 3p k 40a 240,no,
723,ABB SU203M-K5,.,,.,,su203m k5 . ul489 master circuit breaker 3p k 5a 480 277 538926,538926,,b95d65c6-81a4-73a6-d314-d7e7e0292a6b,538926,su203m k5 . ul489 master circuit breaker 3p k 5a 480 277,no,
724,ABB SU203M-K50,3P/50A K CURVE DIN BRKR,,3P/50A K CURVE DIN BRKR,,su203m k50 3p 50a k curve din brkr ul489 master circuit breaker 240 219197,219197,,b95d65c6-81a4-73a6-d314-d7e7e0e36f6b,219197,su203m k50 3p 50a k curve din brkr ul489 master circuit breaker 240,no,
725,ABB SU203M-K6,UL489 MCB 3P K 6A 480/27 7,,UL489 MCB 3P K 6A 480/27,7,su203m k6 ul489 master circuit breaker 3p k 6a 480 27 7 6 277 850993,850993,,b95d65c6-81a4-73a6-d314-d7e7b012a86b,850993,su203m k6 ul489 master circuit breaker 3p k 6a 480 27 7 6 277,no,
726,ABB SU203M-K63,UL489 MCB 3P K 63A 240,,UL489 MCB 3P K 63A 240,,su203m k63 ul489 master circuit breaker 3p k 63a 240 784717,784717,,b95d65c6-81a4-73a6-d314-d7e77006f46b,784717,su203m k63 ul489 master circuit breaker 3p k 63a 240,no,
727,ABB SU203M-K8,UL489 MCB 3P K 8A 480/27 7,,UL489 MCB 3P K 8A 480/27,7,su203m k8 ul489 master circuit breaker 3p k 8a 480 27 7 8 277 850992,850992,,b95d65c6-81a4-73a6-d314-d7e7085f3a6c,850992,su203m k8 ul489 master circuit breaker 3p k 8a 480 27 7 8 277,no,
728,ABB T16-0.55,(1SAZ711201R1017) OVERLO AD,,(1SAZ711201R1017) OVERLO,AD,"t16 0.55 1saz711201r1017 overload tol,as l,b c,class 10,0.41 0.55a 925501",925501,,b95d65c6-81a4-73a6-d314-d7e720337b6c,925501,"t16 0.55 1saz711201r1017 overload tol,as l,b c,class 10,0.41 0.55a",no,
729,ABB T16-1.3,"TOL,AS/L,B/C,CLASS-10,1. 00-1.30A",,"TOL,AS/L,B/C,CLASS-10,1.",00-1.30A,"t16 1.3 tol,as l,b c,class 10,1. 00 1.30a 10,1.00 881599",881599,,b95d65c6-81a4-73a6-d314-d7e77058bf6c,881599,"t16 1.3 tol,as l,b c,class 10,1. 00 1.30a 10,1.00",no,
730,ABB T5H400DWS4,400A 3P MCS T5H BREAKER,,400A 3P MCS T5H BREAKER,,t5h400dws4 400a 3p mcs t5h breaker 62681,62681,,b95d65c6-81a4-73a6-d314-d7e7b02e126d,62681,t5h400dws4 400a 3p mcs t5h breaker,no,
731,ABB T5N400BW,BKR T5N 400A 3P LS/I UL,,BKR T5N 400A 3P LS/I UL,,t5n400bw bkr t5n 400a 3p ls i ul l 442536,442536,,b95d65c6-81a4-73a6-d314-d7e7f8af6b6d,442536,t5n400bw bkr t5n 400a 3p ls i ul l,no,
732,ABB T5N400BW-2,2P 400A BREAKER,,2P 400A BREAKER,,t5n400bw 2 2p 400a breaker 814690,814690,,b95d65c6-81a4-73a6-d314-d7e76812b76d,814690,t5n400bw 2 2p 400a breaker,no,
733,ABB T6N600BW,BKR T6N 600A 3P LS/I UL,,BKR T6N 600A 3P LS/I UL,,t6n600bw bkr t6n 600a 3p ls i ul l 442556,442556,,b95d65c6-81a4-73a6-d314-d7e77060f26d,442556,t6n600bw bkr t6n 600a 3p ls i ul l,no,
734,ABB T6N800BW,BREAKER,,BREAKER,,t6n800bw breaker 97642,97642,,b95d65c6-81a4-73a6-d314-d7e7e0174d6e,97642,t6n800bw breaker,no,
735,ABB T7DU0.6,0.4-0.6AMP OVERLOAD,,0.4-0.6AMP OVERLOAD,,t7du0.6 0.4 0.6amp overload overloa 671828,671828,,b95d65c6-81a4-73a6-d314-d7e788039b6e,671828,t7du0.6 0.4 0.6amp overload overloa,no,
736,ABB TA200DU110,80-110A THRML/OVLD F/AF1 90-205,,80-110A THRML/OVLD F/AF1,90-205,ta200du110 80 110a thrml ovld overload f af1 90 205 o l relay a145 a185 469982,469982,,b95d65c6-81a4-73a6-d314-d7e7f092ee6e,469982,ta200du110 80 110a thrml ovld overload f af1 90 205 o l relay a145 a185,no,
737,ABB TA200DU135,100-135A THRML/OVLD F/AF 190-205,,100-135A THRML/OVLD F/AF,190-205,"ta200du135 100 135a thrml ovld overload f af 190 205 o l relay,100 135a,a145 a185 469985",469985,,b95d65c6-81a4-73a6-d314-d7e728d0376f,469985,"ta200du135 100 135a thrml ovld overload f af 190 205 o l relay,100 135a,a145 a185",no,
738,ABB TA200DU150,110-150A THRML/OVLD F/AF 190-205,,110-150A THRML/OVLD F/AF,190-205,ta200du150 110 150a thrml ovld overload f af 190 205 o l relay a145 a185 469987,469987,,b95d65c6-81a4-73a6-d314-d7e778797f6f,469987,ta200du150 110 150a thrml ovld overload f af 190 205 o l relay a145 a185,no,
739,ABB TA200DU175,130-175A THRML/OVLD F/AF 190-205,,130-175A THRML/OVLD F/AF,190-205,ta200du175 130 175a thrml ovld overload f af 190 205 overload relay a145 a185 469989,469989,,b95d65c6-81a4-73a6-d314-d7e778a9db6f,469989,ta200du175 130 175a thrml ovld overload f af 190 205 overload relay a145 a185,no,
740,ABB TA200DU200,150-200A THRML/OVLD F/AF 190-205,,150-200A THRML/OVLD F/AF,190-205,ta200du200 150 200a thrml ovld overload f af 190 205 o l relay a145 a185 469992,469992,,b95d65c6-81a4-73a6-d314-d7e7c8b12870,469992,ta200du200 150 200a thrml ovld overload f af 190 205 o l relay a145 a185,no,
741,ABB TA200DU90,66-90A THRML/OVLD F/AF19 0-205,,66-90A THRML/OVLD F/AF19,0-205,ta200du90 66 90a thrml ovld overload f af19 0 205 ovl thermal overload relay 469980,469980,,b95d65c6-81a4-73a6-d314-d7e748f56e70,469980,ta200du90 66 90a thrml ovld overload f af19 0 205 ovl thermal overload relay,no,
742,ABB TA25DU0.16,.1-.16AMP OVERLOAD,,.1-.16AMP OVERLOAD,,ta25du0.16 .1 .16amp overload overl 530105,530105,,b95d65c6-81a4-73a6-d314-d7e7508ec370,530105,ta25du0.16 .1 .16amp overload overl,no,
743,ABB TA25DU0.25,.16-.25AMP OVERLOAD,,.16-.25AMP OVERLOAD,,ta25du0.25 .16 .25amp overload over 530107,530107,,b95d65c6-81a4-73a6-d314-d7e790bc3171,530107,ta25du0.25 .16 .25amp overload over,no,
744,ABB TA25DU0.4,.25-.4AMP OVERLOAD,,.25-.4AMP OVERLOAD,,ta25du0.4 .25 .4amp overload overlo 530103,530103,,b95d65c6-81a4-73a6-d314-d7e708e68f71,530103,ta25du0.4 .25 .4amp overload overlo,no,
