extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
1	ABB 12LSM54-0	.		.			594733		911a2a90-25b0-cf93-e814-5ea5b8d669de
2	ABB 12RTR2-LI	.		.			594732		911a2a90-25b0-cf93-e814-5ea5d03c82de
3	ABB 14"X13.25" ANODIZED	14"X13.25" ANODIZED ALUM		14"X13.25" ANODIZED ALUM			1029210		a015b116-72df-7693-d614-7ce9f0c8ad70
4	ABB 14X13.25	ANODIZED ALUM		ANODIZED ALUM			1029210		911a2a90-25b0-cf93-e814-46a5982a9b5f
5	ABB 1SAX111001R1102	.		.			950783		911a2a90-25b0-cf93-e814-40a5a0fc6250
6	ABB 1SAZ211401R1028	(TA25DU-2.4-20)		(TA25DU-2.4-20)			583594		911a2a90-25b0-cf93-e814-40a5f0557d50
7	ABB 1SDA051387R1	HANDLE		HANDLE			212508		911a2a90-25b0-cf93-e814-40a5f03c9650
8	ABB 1SDA066325R1	.		.			986579		911a2a90-25b0-cf93-e814-40a5f03caf50
9	ABB 1SDA075399R1	.		.			986575		911a2a90-25b0-cf93-e814-40a568c5c750
10	ABB 1SDA075865R1	.		.			986578		911a2a90-25b0-cf93-e814-40a53030e050
11	ABB 1SDA080704R1	KIT DIN50022 XT2		KIT DIN50022 XT2			731372		911a2a90-25b0-cf93-e814-40a50089f850
12	ABB 1SFA611812R5009	PB ENCL ASSY 2PB 1NO/1NC		PB ENCL ASSY 2PB 1NO/1NC			619093		911a2a90-25b0-cf93-e814-40a5700a1151
13	ABB 1SFA611812R5010	(MEP2-5010) PB STATION T RIP(CBK-EP2TC30)(MEP2TC3		(MEP2-5010) PB STATION T	RIP(CBK-EP2TC30)(MEP2TC3	0)	761370		911a2a90-25b0-cf93-e814-40a5f898229c
14	ABB 1SFA611930R1073	OFF/ON LP INSERT		OFF/ON LP INSERT			245273		911a2a90-25b0-cf93-e814-40a5085e2a51
15	ABB 1SFA611930R1074	STOP/START LP INSERT		STOP/START LP INSERT			250131		911a2a90-25b0-cf93-e814-40a5786f4451
16	ABB 1SFA611930R1082	I/O/II LP INSERT		I/O/II LP INSERT			250133		911a2a90-25b0-cf93-e814-40a5389b5d51
17	ABB 1SFA616920R8120	LEGEND PLATE HOLDER		LEGEND PLATE HOLDER			245270		911a2a90-25b0-cf93-e814-40a508397751
18	ABB 1SFN075417R1001	LUG KIT A210-A300 CNTCR (3)(ATK300)		LUG KIT A210-A300 CNTCR	(3)(ATK300)		25939		911a2a90-25b0-cf93-e814-40a558fc9051
19	ABB 1SNA400747R1200	2POLE CLASS CC HOLDER W/ IND		2POLE CLASS CC HOLDER W/	IND		40229		911a2a90-25b0-cf93-e814-6aa52818fe14
20	ABB 1SVR405611R1100	CR-M024DC2L PLUGGABLE RE LAY		CR-M024DC2L PLUGGABLE RE	LAY		251386		911a2a90-25b0-cf93-e814-40a56035aa51
21	ABB 1SVR405612R1100	CR-M024DC3L PLUGGABLE RE LAY		CR-M024DC3L PLUGGABLE RE	LAY		251387		911a2a90-25b0-cf93-e814-40a518f0c351
22	ABB 1SVR405613R1100	RELAY		RELAY			236110		911a2a90-25b0-cf93-e814-40a5f0c0de51
23	ABB 1SVR405613R7100	CR-M110AC4L PLUGGABLE RE LAY		CR-M110AC4L PLUGGABLE RE	LAY		251384		911a2a90-25b0-cf93-e814-40a508f5f651
24	ABB 1SVR405651R1000	STANDARD SOCKET CR-M2SS		STANDARD SOCKET CR-M2SS			251381		911a2a90-25b0-cf93-e814-40a558280f52
25	ABB 1SVR405651R2000	STANDARD SOCKET CR-M3SS		STANDARD SOCKET CR-M3SS			251382		911a2a90-25b0-cf93-e814-40a5f0682752
26	ABB 1SVR405651R3000	SOCKET		SOCKET			236117		911a2a90-25b0-cf93-e814-40a510a43f52
27	ABB 1SVR405659R1000	HOLDER CR-MH		HOLDER CR-MH			236119		911a2a90-25b0-cf93-e814-40a560be5752
28	ABB 1SVR427032R0000	60W 2.5A 24VDC POWER SUP PLY		60W 2.5A 24VDC POWER SUP	PLY		962353		911a2a90-25b0-cf93-e814-40a560d17152
29	ABB 1SVR427034R0000	120W 5A 24VDC POWER SUPP LY		120W 5A 24VDC POWER SUPP	LY		962352		911a2a90-25b0-cf93-e814-40a5d84d8c52
30	ABB 1SVR427035R0000	24VDC POWER SUPPLY		24VDC POWER SUPPLY			336493		911a2a90-25b0-cf93-e814-40a538cea652
31	ABB 1SVR427036R0000	480W 20A 24VDC POWER SUP PLY		480W 20A 24VDC POWER SUP	PLY		962346		911a2a90-25b0-cf93-e814-40a5f857c152
32	ABB 1SVR450056R0000	CM-SE-300 SCREW-IN BAR		CM-SE-300 SCREW-IN BAR			460359		911a2a90-25b0-cf93-e814-40a5a8d3db52
33	ABB 1SVR500020R1100	CT-MFD.21 MULTIFUNCTION		CT-MFD.21 MULTIFUNCTION			251361		911a2a90-25b0-cf93-e814-40a5c0aaf652
34	ABB 1SVR550824R9100	CM-PFE PH SEQ MONITOR		CM-PFE PH SEQ MONITOR			325745		911a2a90-25b0-cf93-e814-40a5d0361453
35	ABB 1SVR560730R3402	GRID FEEDING MON.		GRID FEEDING MON.			242913		911a2a90-25b0-cf93-e814-40a530ca2f53
36	ABB 1SVR730010R0200	CT-MFS.21S TIME RELAY MU LTF		CT-MFS.21S TIME RELAY MU	LTF		322841		911a2a90-25b0-cf93-e814-40a5b0534953
37	ABB 1SVR730120R3300	CT-ARS.21S TIME RELAY		CT-ARS.21S TIME RELAY			983463		911a2a90-25b0-cf93-e814-40a578ea6253
38	ABB 1SVR730210R3300	TIMER		TIMER			941469		911a2a90-25b0-cf93-e814-40a5c8947c53
39	ABB 1SVR730750R0400	CM-EFS.2S VOLTAGE MONITO RIN		CM-EFS.2S VOLTAGE MONITO	RIN		589006		911a2a90-25b0-cf93-e814-40a518a39653
40	ABB 1SVR730830R0400	CM-ESS.2S  VOLT MONT RLY		CM-ESS.2S  VOLT MONT RLY			326191		911a2a90-25b0-cf93-e814-40a5e808b153
41	ABB 1SVR730830R0500	CM-ESS.MS VOLTAGE MON.RE LAY		CM-ESS.MS VOLTAGE MON.RE	LAY		251358		911a2a90-25b0-cf93-e814-40a5d083cb53
42	ABB 1SVR730840R0300	RELAY		RELAY			885742		911a2a90-25b0-cf93-e814-40a5e8f6e553
43	ABB 1SVR730840R0400	CURRENT MONITOR CM-SRS.2 1S		CURRENT MONITOR CM-SRS.2	1S		537510		911a2a90-25b0-cf93-e814-40a570810054
44	ABB 1SVR730840R0600	CM-SRS.M1S CURRENT MON.R LY		CM-SRS.M1S CURRENT MON.R	LY		251364		911a2a90-25b0-cf93-e814-40a520671a54
45	ABB 1SVR730841R1300	CM-SRS.12S CURR MONT RLY		CM-SRS.12S CURR MONT RLY			326192		911a2a90-25b0-cf93-e814-40a5d8473654
46	ABB 1SVR730884R4300	VOLTAGE SENSING RELAY		VOLTAGE SENSING RELAY			620214		911a2a90-25b0-cf93-e814-40a5d06c5054
47	ABB 1SVR730885R4300	CM-MPS.23S THREE-PH MONI TOR		CM-MPS.23S THREE-PH MONI	TOR		642822		911a2a90-25b0-cf93-e814-40a560686a54
48	ABB 22685	3P SW 400A NF SIDE-OP UP (OETL-NF400S)		3P SW 400A NF SIDE-OP UP	(OETL-NF400S)		643884		911a2a90-25b0-cf93-e814-40a568888354
49	ABB 2CCA183035R0001	.		.			1040163		911a2a90-25b0-cf93-e814-40a5087f9c54
50	ABB 2CSR255180R1044	.		.			1059055		911a2a90-25b0-cf93-e814-40a5283eb854
51	ABB 2MGRA1/LD1-M/6V10W	PLASTIC		PLASTIC			520700		911a2a90-25b0-cf93-e814-5ea5e89c9bde
52	ABB 2TLA010040R0000	BSR10 24VDC SAFETY RLY		BSR10 24VDC SAFETY RLY			423709		911a2a90-25b0-cf93-e814-40a5b852eb54
53	ABB 486D05604	HMB MECH. 550PM PLUG HAR NESS		HMB MECH. 550PM PLUG HAR	NESS		758785		911a2a90-25b0-cf93-e814-40a560db3b9c
54	ABB 894B53603	(1)MCB-10 & (1)MCB-01		(1)MCB-10 & (1)MCB-01			463168		911a2a90-25b0-cf93-e814-40a5e8a3549c
55	ABB 894B53604	(2)MCB-10 CONTACT BLOCKS		(2)MCB-10 CONTACT BLOCKS			463169		911a2a90-25b0-cf93-e814-40a538546d9c
56	ABB 894B53605	(2)MCB-01 CONTACT BLOCKS		(2)MCB-01 CONTACT BLOCKS			463171		911a2a90-25b0-cf93-e814-40a54029869c
